用户ID,ITE,客户类型
U00098833,0.09398157531662968,自然转化型
U00085248,0.09397986966100605,自然转化型
U00029175,0.09397986966100605,自然转化型
U00052186,0.09397941235609564,自然转化型
U00021312,0.09397768668258197,自然转化型
U00099159,0.09397251301970383,自然转化型
U00053996,0.09396983149869481,自然转化型
U00007004,0.09396950685716318,自然转化型
U00077218,0.09396915103036585,自然转化型
U00063742,0.09396509481021698,自然转化型
U00069218,0.09396346931626451,自然转化型
U00083452,0.09396346931626451,自然转化型
U00075399,0.09396346931626451,自然转化型
U00062748,0.09396346931626451,自然转化型
U00032647,0.09396346931626451,自然转化型
U00049793,0.09396346931626451,自然转化型
U00064039,0.09396346931626451,自然转化型
U00053643,0.09396346931626451,自然转化型
U00010788,0.09396346931626451,自然转化型
U00005768,0.09396346931626451,自然转化型
U00067449,0.09396346931626451,自然转化型
U00051922,0.09396346931626451,自然转化型
U00057104,0.09396346931626451,自然转化型
U00042517,0.09396346931626451,自然转化型
U00082741,0.09396346931626451,自然转化型
U00004412,0.09396346931626451,自然转化型
U00018616,0.09396346931626451,自然转化型
U00021086,0.09396346931626451,自然转化型
U00093590,0.09396346931626451,自然转化型
U00003435,0.09395240631000268,自然转化型
U00065789,0.0939402341662077,自然转化型
U00002773,0.09393354722115652,自然转化型
U00038427,0.09392548416229043,自然转化型
U00023838,0.09392499542950211,自然转化型
U00036747,0.09391202145339833,自然转化型
U00006611,0.09390464294375417,自然转化型
U00019724,0.0938845712535103,自然转化型
U00060738,0.09388318733987835,自然转化型
U00090799,0.09388132281792169,自然转化型
U00056511,0.09387415674262334,自然转化型
U00077617,0.09386276824581094,自然转化型
U00086031,0.09386260048196016,自然转化型
U00072948,0.09385936002311504,自然转化型
U00044406,0.09385248017062703,自然转化型
U00018182,0.09383843785812829,自然转化型
U00069632,0.09382511666588286,自然转化型
U00010492,0.09382511666588286,自然转化型
U00029169,0.09382511666588286,自然转化型
U00015025,0.09381955223032806,自然转化型
U00096750,0.09381806567129608,自然转化型
U00070167,0.09381408352640142,自然转化型
U00048617,0.09380640759924894,自然转化型
U00079443,0.09380034502581655,自然转化型
U00085052,0.09380034502581655,自然转化型
U00040183,0.0937955000282536,自然转化型
U00087914,0.09379071555644913,自然转化型
U00017142,0.09378843921858976,自然转化型
U00040667,0.09378247523645011,自然转化型
U00087886,0.09377911184258125,自然转化型
U00083090,0.09377036312610743,自然转化型
U00075718,0.09375867179922612,自然转化型
U00011209,0.09374926014447749,自然转化型
U00028677,0.09374895602246902,自然转化型
U00075957,0.09374189121712972,自然转化型
U00090383,0.09373886612277635,自然转化型
U00081928,0.09373886612277635,自然转化型
U00089584,0.09373886612277635,自然转化型
U00077054,0.093738076560753,自然转化型
U00003026,0.09373750033821457,自然转化型
U00046666,0.09373729563365629,自然转化型
U00040410,0.09372818197266675,自然转化型
U00075542,0.09370589809070912,自然转化型
U00060919,0.09369506049937726,自然转化型
U00062433,0.09369219743211876,自然转化型
U00096893,0.09368870639861063,自然转化型
U00010404,0.09368870639861063,自然转化型
U00002400,0.09368076512681711,自然转化型
U00068553,0.09367025948599175,自然转化型
U00041108,0.09366639585741043,自然转化型
U00055762,0.0936563352713716,自然转化型
U00031363,0.0936553769272569,自然转化型
U00052781,0.0936366212081543,自然转化型
U00043276,0.09363411478873285,自然转化型
U00021204,0.09362895332566368,自然转化型
U00011806,0.09362502386392257,自然转化型
U00029781,0.09362097718941809,自然转化型
U00077448,0.09361698924257561,自然转化型
U00075864,0.09361474683991272,自然转化型
U00038775,0.09361244019337739,自然转化型
U00027747,0.09360473913351539,自然转化型
U00002663,0.09360195005181643,自然转化型
U00065577,0.09358804819678296,自然转化型
U00071092,0.09358356134800161,自然转化型
U00068193,0.09357698433319411,自然转化型
U00052482,0.09357119144544374,自然转化型
U00001726,0.09357119144544374,自然转化型
U00037654,0.09357101638045429,自然转化型
U00054568,0.09357075269009796,自然转化型
U00088495,0.09356734763920932,自然转化型
U00048683,0.09355694108261128,自然转化型
U00037913,0.09355694108261128,自然转化型
U00095413,0.09355694108261128,自然转化型
U00099117,0.09355370541178387,自然转化型
U00047080,0.09355370541178387,自然转化型
U00002643,0.09355370541178387,自然转化型
U00009213,0.09355180283696657,自然转化型
U00088534,0.0935457676001783,自然转化型
U00048413,0.09354203183624776,自然转化型
U00041077,0.09353712667061537,自然转化型
U00002654,0.0935338539060021,自然转化型
U00089253,0.09353127697257127,自然转化型
U00076208,0.09353001346044648,自然转化型
U00043305,0.09352921176087917,自然转化型
U00061864,0.09351786390437572,自然转化型
U00044350,0.09351786390437572,自然转化型
U00020159,0.09351786390437572,自然转化型
U00094879,0.09350845494309587,自然转化型
U00020898,0.09350835894592802,自然转化型
U00014938,0.09349984806137379,自然转化型
U00089404,0.09349542613635117,自然转化型
U00088727,0.09349209626293808,自然转化型
U00014941,0.0934869500805009,自然转化型
U00021009,0.0934869500805009,自然转化型
U00062584,0.0934869500805009,自然转化型
U00005726,0.09348605471083682,自然转化型
U00098189,0.09348605471083682,自然转化型
U00053970,0.0934817163880019,自然转化型
U00016114,0.0934803135167227,自然转化型
U00086784,0.0934796757426074,自然转化型
U00060991,0.09347079585396412,自然转化型
U00048582,0.09346996890126189,自然转化型
U00078763,0.09346703641675305,自然转化型
U00031513,0.09346679172618988,自然转化型
U00030379,0.09344781793383028,自然转化型
U00098892,0.09344017395516402,自然转化型
U00076557,0.0934397221426938,自然转化型
U00009039,0.09343664657076078,自然转化型
U00070477,0.09341476926808079,自然转化型
U00079561,0.09341309449502833,自然转化型
U00018501,0.09341221826749052,自然转化型
U00041194,0.09340439061178443,自然转化型
U00033213,0.09340036565875914,自然转化型
U00094582,0.093400325035491,自然转化型
U00024782,0.093400325035491,自然转化型
U00013893,0.093400325035491,自然转化型
U00078197,0.093400325035491,自然转化型
U00057178,0.093400325035491,自然转化型
U00060252,0.09339020552722932,自然转化型
U00069503,0.09338229651828811,自然转化型
U00059855,0.09337720806088032,自然转化型
U00077346,0.09337488420266307,自然转化型
U00070559,0.09336136839998749,自然转化型
U00046762,0.09335999074886528,自然转化型
U00042513,0.09335675897226126,自然转化型
U00095496,0.09335442822405696,自然转化型
U00060674,0.09335406037377689,自然转化型
U00014502,0.09335032694518108,自然转化型
U00080462,0.09334890753390837,自然转化型
U00088712,0.09334890753390837,自然转化型
U00099822,0.09334564928139402,自然转化型
U00038299,0.09333301550296919,自然转化型
U00079313,0.09333205793604149,自然转化型
U00024896,0.09332381727405464,自然转化型
U00075007,0.09332381727405464,自然转化型
U00092618,0.09332381727405464,自然转化型
U00063541,0.0933214872257353,自然转化型
U00081949,0.09331579448069319,自然转化型
U00089028,0.09331579448069319,自然转化型
U00065948,0.09331468481992672,自然转化型
U00062830,0.09331112837832156,自然转化型
U00019013,0.09330373573682596,自然转化型
U00082866,0.09329493953213608,自然转化型
U00078412,0.09328848114094024,自然转化型
U00072535,0.09327787176898547,自然转化型
U00004521,0.09327787176898547,自然转化型
U00041753,0.09327787176898547,自然转化型
U00097218,0.09327787176898547,自然转化型
U00019536,0.09327787176898547,自然转化型
U00093430,0.09327787176898547,自然转化型
U00025978,0.09327778880100984,自然转化型
U00024715,0.09327746025360734,自然转化型
U00049932,0.09327627955148265,自然转化型
U00043307,0.09327493211640847,自然转化型
U00096244,0.09326914151995755,自然转化型
U00072506,0.09326914151995755,自然转化型
U00032829,0.0932687338607853,自然转化型
U00044973,0.09326127391699757,自然转化型
U00024316,0.09326111872659609,自然转化型
U00085942,0.09326111872659609,自然转化型
U00082736,0.09326035534614735,自然转化型
U00066863,0.09325296342091993,自然转化型
U00082796,0.09325296342091993,自然转化型
U00072730,0.09325296342091993,自然转化型
U00026483,0.09325132588861898,自然转化型
U00093075,0.09325132588861898,自然转化型
U00094500,0.0932471404292009,自然转化型
U00040218,0.09323568363615753,自然转化型
U00006308,0.09322322696185709,自然转化型
U00046546,0.09321991539713978,自然转化型
U00038892,0.09319969299368347,自然转化型
U00083686,0.09319868846864804,自然转化型
U00061348,0.09319690432956257,自然转化型
U00090284,0.0931931256336116,自然转化型
U00055333,0.09319127619522821,自然转化型
U00068912,0.09318376822366467,自然转化型
U00013162,0.09318376822366467,自然转化型
U00006403,0.09318376822366467,自然转化型
U00040137,0.09317930762440924,自然转化型
U00082811,0.09317502329868727,自然转化型
U00006014,0.09316987334779225,自然转化型
U00009473,0.09316496691217696,自然转化型
U00001386,0.09316000212802106,自然转化型
U00039658,0.09315985076400485,自然转化型
U00047917,0.09315468190577009,自然转化型
U00065337,0.09315003122000429,自然转化型
U00058644,0.09314954746424167,自然转化型
U00024046,0.09314471570751559,自然转化型
U00057177,0.09313812543880207,自然转化型
U00035600,0.09313723193495899,自然转化型
U00007809,0.0931370101272816,自然转化型
U00044714,0.09313642293658242,自然转化型
U00022686,0.0931340765147518,自然转化型
U00094349,0.09313283758493485,自然转化型
U00051934,0.09313203428194888,自然转化型
U00006071,0.09312531312080968,自然转化型
U00044512,0.09312335867462357,自然转化型
U00061655,0.09311219690443653,自然转化型
U00097705,0.09311219690443653,自然转化型
U00062561,0.09311106869569882,自然转化型
U00016203,0.09310959165815946,自然转化型
U00026223,0.09310674307821798,自然转化型
U00073497,0.09310658022019289,自然转化型
U00050648,0.09309859663138448,自然转化型
U00043703,0.0930985116631804,自然转化型
U00023222,0.09309766485635365,自然转化型
U00072360,0.09309613895560293,自然转化型
U00095281,0.0930914129098599,自然转化型
U00075820,0.09308991324314625,自然转化型
U00061202,0.09308635820449154,自然转化型
U00077599,0.09306663792109793,自然转化型
U00049987,0.09306413560311577,自然转化型
U00041220,0.09305605854956639,自然转化型
U00048303,0.09305532279970169,自然转化型
U00005779,0.09305532279970169,自然转化型
U00024433,0.0930469581824748,自然转化型
U00025799,0.09304326164090568,自然转化型
U00059286,0.09304326164090568,自然转化型
U00005811,0.09304301716295163,自然转化型
U00037869,0.09303843179601645,自然转化型
U00065411,0.09303831486804004,自然转化型
U00075052,0.09303820663070567,自然转化型
U00087381,0.09303820663070567,自然转化型
U00055627,0.09303820663070567,自然转化型
U00025710,0.09303820663070567,自然转化型
U00083933,0.09303732617240446,自然转化型
U00023788,0.09303617652477147,自然转化型
U00076107,0.09302861145501384,自然转化型
U00093722,0.09302053894106427,自然转化型
U00024593,0.09301857898260499,自然转化型
U00050428,0.09301369759125847,自然转化型
U00098862,0.09301301154140568,自然转化型
U00048702,0.09300746229676482,自然转化型
U00078100,0.0930019222377165,自然转化型
U00078031,0.09298908105166384,自然转化型
U00062569,0.09297696011710677,自然转化型
U00057854,0.0929746899121493,自然转化型
U00003458,0.0929746899121493,自然转化型
U00032429,0.0929746899121493,自然转化型
U00084284,0.0929746899121493,自然转化型
U00021039,0.0929746899121493,自然转化型
U00015234,0.0929746899121493,自然转化型
U00004510,0.09297135553460645,自然转化型
U00082125,0.09296911817488804,自然转化型
U00009452,0.09296568296721505,自然转化型
U00008495,0.09295919464829588,自然转化型
U00084137,0.09295193052135375,自然转化型
U00053374,0.0929468320958638,自然转化型
U00088107,0.09293950640553647,自然转化型
U00067917,0.09293500766790219,自然转化型
U00048232,0.09293084923753092,自然转化型
U00031808,0.0929307546627865,自然转化型
U00091006,0.09292890782724192,自然转化型
U00081556,0.09292890782724192,自然转化型
U00083353,0.09292890782724192,自然转化型
U00046608,0.09292890782724192,自然转化型
U00095073,0.09292890782724192,自然转化型
U00066419,0.09292890782724192,自然转化型
U00055236,0.09292890782724192,自然转化型
U00034046,0.09292890782724192,自然转化型
U00026876,0.09292890782724192,自然转化型
U00024332,0.09292890782724192,自然转化型
U00045749,0.09292890782724192,自然转化型
U00057928,0.09292890782724192,自然转化型
U00097469,0.09292890782724192,自然转化型
U00093591,0.09292890782724192,自然转化型
U00094748,0.09292890782724192,自然转化型
U00077203,0.0929196057878876,自然转化型
U00070777,0.09291588565303477,自然转化型
U00014737,0.09291326128640628,自然转化型
U00062663,0.09291249665923468,自然转化型
U00092955,0.09291249665923468,自然转化型
U00074866,0.09291107986177305,自然转化型
U00088342,0.09290916646523378,自然转化型
U00057587,0.09290567920280024,自然转化型
U00077702,0.09289058700480513,自然转化型
U00033364,0.09289058700480513,自然转化型
U00094218,0.09288593015121677,自然转化型
U00073048,0.09288273811864245,自然转化型
U00031576,0.09288273811864245,自然转化型
U00015572,0.09288273811864245,自然转化型
U00005552,0.09286200167459124,自然转化型
U00016551,0.0928419601693874,自然转化型
U00095858,0.09283584275756651,自然转化型
U00075233,0.09283149820658032,自然转化型
U00042929,0.09283149820658032,自然转化型
U00037508,0.09282865659448092,自然转化型
U00063278,0.09280829204962104,自然转化型
U00081824,0.09280829204962104,自然转化型
U00070377,0.09280829204962104,自然转化型
U00089366,0.09280829204962104,自然转化型
U00092895,0.0928003629048963,自然转化型
U00077335,0.09279468719591938,自然转化型
U00096536,0.0927895357457369,自然转化型
U00050492,0.09278938735353592,自然转化型
U00051539,0.09278897112870821,自然转化型
U00064797,0.09276997389390967,自然转化型
U00063996,0.09276139638910541,自然转化型
U00009531,0.09275771716364639,自然转化型
U00092767,0.09275049706966759,自然转化型
U00066972,0.09274304566745406,自然转化型
U00072624,0.09274160779625709,自然转化型
U00004979,0.09274160779625709,自然转化型
U00036550,0.09273697984003326,自然转化型
U00056592,0.0927317447222725,自然转化型
U00041149,0.09272872803750828,自然转化型
U00088233,0.09271614047300336,自然转化型
U00068653,0.09270576334009545,自然转化型
U00028501,0.09269480567909433,自然转化型
U00024237,0.09269092977187232,自然转化型
U00096436,0.09269081707195284,自然转化型
U00034273,0.09268733230267567,自然转化型
U00009786,0.09268687321744062,自然转化型
U00010086,0.09268687321744062,自然转化型
U00084651,0.09268687321744062,自然转化型
U00098012,0.09268687321744062,自然转化型
U00029429,0.09268482716744134,自然转化型
U00015535,0.09267689360342116,自然转化型
U00029094,0.09267056803008858,自然转化型
U00029160,0.09266027605132854,自然转化型
U00080171,0.09265239946058626,自然转化型
U00082625,0.09265239946058626,自然转化型
U00059365,0.09265239946058626,自然转化型
U00011366,0.09265101944008863,自然转化型
U00054023,0.09264421139825268,自然转化型
U00012789,0.09264421139825268,自然转化型
U00068932,0.09263594683167481,自然转化型
U00013710,0.09263563533884484,自然转化型
U00031009,0.09263544872755655,自然转化型
U00051988,0.09262125814695293,自然转化型
U00098934,0.09262125814695293,自然转化型
U00022349,0.09262125814695293,自然转化型
U00095237,0.09262125814695293,自然转化型
U00072496,0.09261665737290276,自然转化型
U00079083,0.092611548115275,自然转化型
U00014866,0.09260718258974868,自然转化型
U00004585,0.09260718258974868,自然转化型
U00035188,0.09259283864309464,自然转化型
U00082509,0.09258100653316809,自然转化型
U00055424,0.09257733787713951,自然转化型
U00007096,0.09257580007992755,自然转化型
U00044061,0.09257182987920562,自然转化型
U00013872,0.0925715322930831,自然转化型
U00070929,0.09256590794970765,自然转化型
U00059019,0.092557867843403,自然转化型
U00092085,0.09255784427230168,自然转化型
U00022745,0.09255209731350633,自然转化型
U00065266,0.09255209731350633,自然转化型
U00091905,0.09254827422875511,自然转化型
U00045555,0.09254086320937538,自然转化型
U00071151,0.09254086320937538,自然转化型
U00027248,0.09254086320937538,自然转化型
U00007023,0.09254086320937538,自然转化型
U00002136,0.09254086320937538,自然转化型
U00083091,0.09254031812677493,自然转化型
U00039683,0.09253417726182123,自然转化型
U00029901,0.09252558688796791,自然转化型
U00051065,0.09252353449918299,自然转化型
U00076911,0.09252319499000278,自然转化型
U00026639,0.09252124836575118,自然转化型
U00013759,0.09251840471090789,自然转化型
U00053923,0.09251089369011806,自然转化型
U00004720,0.09250747039359777,自然转化型
U00074056,0.09250725459330261,自然转化型
U00038931,0.09250278869315065,自然转化型
U00063252,0.09250138754178427,自然转化型
U00010488,0.09250081674569094,自然转化型
U00085208,0.09249897186005696,自然转化型
U00080286,0.09249897186005696,自然转化型
U00055409,0.09249639344065858,自然转化型
U00030027,0.09249023734565354,自然转化型
U00094474,0.09248796504752904,自然转化型
U00050897,0.09248032744435297,自然转化型
U00012896,0.0924795139252782,自然转化型
U00035264,0.09247789031293846,自然转化型
U00038284,0.09246904078838403,自然转化型
U00055286,0.09246781529190568,自然转化型
U00041820,0.09246138272485332,自然转化型
U00016001,0.09245535063466986,自然转化型
U00095436,0.09245386316688631,自然转化型
U00022592,0.09244923016701748,自然转化型
U00040853,0.09243895568392416,自然转化型
U00005162,0.09242305229267966,自然转化型
U00005760,0.09242187348445036,自然转化型
U00096070,0.09241715022241198,自然转化型
U00022447,0.09241323975559498,自然转化型
U00067478,0.09241323975559498,自然转化型
U00056310,0.0924118838633258,自然转化型
U00086067,0.09241004793605279,自然转化型
U00095163,0.09239682569704954,自然转化型
U00032889,0.09239682569704954,自然转化型
U00051977,0.09239682569704954,自然转化型
U00079703,0.09239141055020045,自然转化型
U00094615,0.09237905722579295,自然转化型
U00017928,0.09236224157046441,自然转化型
U00075535,0.09235717463150916,自然转化型
U00029442,0.09235167247796794,自然转化型
U00084772,0.09234478828318843,自然转化型
U00076552,0.09233802888383535,自然转化型
U00025888,0.09233614719113584,自然转化型
U00040291,0.09233614719113584,自然转化型
U00009620,0.09233138429275634,自然转化型
U00089804,0.092319653218495,自然转化型
U00094912,0.09230051395351885,自然转化型
U00081446,0.09229985158444687,自然转化型
U00035565,0.09228721670227225,自然转化型
U00008915,0.09228580650683604,自然转化型
U00082048,0.09227357112880846,自然转化型
U00039351,0.0922714673263923,自然转化型
U00007993,0.09226584685646377,自然转化型
U00019993,0.09225587679007419,自然转化型
U00096760,0.09224522548447922,自然转化型
U00089030,0.0922298773724087,自然转化型
U00035148,0.0922294616031818,自然转化型
U00075092,0.09222863489541025,自然转化型
U00071437,0.09222863489541025,自然转化型
U00051728,0.09222845035500474,自然转化型
U00017805,0.09221529297837025,自然转化型
U00076921,0.09220791260469272,自然转化型
U00059832,0.09220791260469272,自然转化型
U00037917,0.09220791260469272,自然转化型
U00097865,0.09220222408927672,自然转化型
U00010114,0.09219994344064658,自然转化型
U00055256,0.09219994344064658,自然转化型
U00036888,0.09219874739102146,自然转化型
U00072318,0.09219449053812251,自然转化型
U00024175,0.0921923428168778,自然转化型
U00092320,0.09218748305987132,自然转化型
U00055268,0.09217700479320412,自然转化型
U00039655,0.09217700479320412,自然转化型
U00082345,0.09217662053841072,自然转化型
U00043448,0.09217063883006074,自然转化型
U00055319,0.0921653831197734,自然转化型
U00059375,0.09216199683129386,自然转化型
U00044051,0.0921580874544291,自然转化型
U00073903,0.09215400226704207,自然转化型
U00020964,0.09215095474038049,自然转化型
U00017579,0.09214223289094742,自然转化型
U00086713,0.09212926555162632,自然转化型
U00051615,0.09211532278837609,自然转化型
U00011490,0.09211326622619687,自然转化型
U00078218,0.09211079009472387,自然转化型
U00027415,0.09210304151962573,自然转化型
U00025537,0.09210192410965079,自然转化型
U00027630,0.0921010465368928,自然转化型
U00060757,0.0921010465368928,自然转化型
U00016482,0.09209022047145579,自然转化型
U00062122,0.09208943730908403,自然转化型
U00006270,0.092081127035582,自然转化型
U00041571,0.09206176257570187,自然转化型
U00021746,0.09205152525788216,自然转化型
U00011321,0.09204970313162891,自然转化型
U00054339,0.09204481848822299,自然转化型
U00047912,0.09204334683904408,自然转化型
U00081375,0.09203126599417019,自然转化型
U00089031,0.09203126599417019,自然转化型
U00006973,0.09203073765354997,自然转化型
U00024008,0.09201648395764084,自然转化型
U00069817,0.09201378986796149,自然转化型
U00064344,0.09201156846535577,自然转化型
U00003463,0.09201156846535577,自然转化型
U00059839,0.09200928740398345,自然转化型
U00045645,0.09200738390083413,自然转化型
U00062602,0.09200025892518138,自然转化型
U00092502,0.09198728242537019,自然转化型
U00092660,0.09198275456158689,自然转化型
U00047754,0.0919809004893884,自然转化型
U00030422,0.0919809004893884,自然转化型
U00035624,0.09197141668177572,自然转化型
U00073590,0.09197124091393646,自然转化型
U00003377,0.09197124091393646,自然转化型
U00031780,0.09197124091393646,自然转化型
U00041265,0.09196438692069508,自然转化型
U00019756,0.0919629989942756,自然转化型
U00025118,0.09195211019980751,自然转化型
U00060859,0.09195211019980751,自然转化型
U00027636,0.09194992055533935,自然转化型
U00081249,0.09192104184517921,自然转化型
U00074279,0.09191094221380991,自然转化型
U00023391,0.09190632778735774,自然转化型
U00069980,0.09190230715754033,自然转化型
U00077411,0.09189001565006816,自然转化型
U00036137,0.09188008510847151,自然转化型
U00074627,0.09187702752398236,自然转化型
U00058278,0.09186113242948168,自然转化型
U00001068,0.09184997732533767,自然转化型
U00078704,0.09184183411270469,自然转化型
U00067093,0.09184183411270469,自然转化型
U00073075,0.09183729865554283,自然转化型
U00040453,0.09182443293087994,自然转化型
U00010038,0.09181504139904653,自然转化型
U00040816,0.09181483376471355,自然转化型
U00070122,0.0918119167593677,自然转化型
U00076699,0.09178446481509428,自然转化型
U00027922,0.09178308804139712,自然转化型
U00019468,0.09177853907347971,自然转化型
U00085244,0.09177673712751339,自然转化型
U00056447,0.09177548779542039,自然转化型
U00006918,0.09176074370966769,自然转化型
U00067103,0.09176074370966769,自然转化型
U00018670,0.09176068689758143,自然转化型
U00075380,0.09175816196160508,自然转化型
U00028640,0.09175344807914676,自然转化型
U00054808,0.09175151404566134,自然转化型
U00007466,0.091748693103852,自然转化型
U00060996,0.09172344278542272,自然转化型
U00065923,0.0917194694637406,自然转化型
U00058555,0.09171669166149077,自然转化型
U00075779,0.0917088766416686,自然转化型
U00041568,0.09170555136382635,自然转化型
U00059107,0.0916967986317502,自然转化型
U00037742,0.0916967986317502,自然转化型
U00081180,0.09169566442563637,自然转化型
U00047806,0.09169333205649544,自然转化型
U00082643,0.09169002095388346,自然转化型
U00020603,0.0916855747399325,自然转化型
U00022923,0.0916852921307699,自然转化型
U00061705,0.09168150254689919,自然转化型
U00015947,0.09167910164295456,自然转化型
U00075274,0.09167710232999754,自然转化型
U00061340,0.09167637299910691,自然转化型
U00079091,0.09167419469650984,自然转化型
U00026186,0.09167419469650984,自然转化型
U00015195,0.09167419469650984,自然转化型
U00026165,0.09167323926359355,自然转化型
U00071536,0.09167318646219474,自然转化型
U00095745,0.09166962725425734,自然转化型
U00025056,0.0916661111709843,自然转化型
U00067951,0.09166604512477816,自然转化型
U00089854,0.09166519739080853,自然转化型
U00040781,0.09166518323448958,自然转化型
U00072848,0.09165647122650161,自然转化型
U00048844,0.0916521623351608,自然转化型
U00032887,0.09163927046694936,自然转化型
U00069391,0.09163421052116089,自然转化型
U00046702,0.09163176256772781,自然转化型
U00025684,0.09160222180332939,自然转化型
U00004641,0.0915869552771379,自然转化型
U00019654,0.09158472284896729,自然转化型
U00006241,0.09156316558549371,自然转化型
U00077794,0.09155975161687674,自然转化型
U00028089,0.09155975161687674,自然转化型
U00038139,0.09155191850577765,自然转化型
U00094291,0.09154773932777427,自然转化型
U00051319,0.09153817827027716,自然转化型
U00083949,0.09153634383054177,自然转化型
U00077815,0.09153541869838766,自然转化型
U00073798,0.0915349476347865,自然转化型
U00012111,0.0915349476347865,自然转化型
U00041297,0.0915349476347865,自然转化型
U00011528,0.0915349476347865,自然转化型
U00079350,0.09153177786235883,自然转化型
U00022753,0.09152727846167633,自然转化型
U00091291,0.09152435534721975,自然转化型
U00041369,0.09151766656733268,自然转化型
U00068114,0.09151645738447506,自然转化型
U00054566,0.09151569129832518,自然转化型
U00020638,0.0915151934799715,自然转化型
U00029843,0.09151119164313615,自然转化型
U00072709,0.09150353130078293,自然转化型
U00007816,0.09149897923385558,自然转化型
U00072847,0.09149461078429899,自然转化型
U00004710,0.09148644537423894,自然转化型
U00077765,0.09148365071452433,自然转化型
U00037368,0.09148210718328748,自然转化型
U00011567,0.09147460633507565,自然转化型
U00095930,0.09147082032979242,自然转化型
U00024909,0.09146847792071822,自然转化型
U00019162,0.0914681334584998,自然转化型
U00063642,0.0914681334584998,自然转化型
U00022288,0.0914681334584998,自然转化型
U00070792,0.0914681334584998,自然转化型
U00095384,0.0914681334584998,自然转化型
U00005841,0.0914681334584998,自然转化型
U00091602,0.0914681334584998,自然转化型
U00049977,0.0914681334584998,自然转化型
U00087761,0.0914681334584998,自然转化型
U00053133,0.0914681334584998,自然转化型
U00034491,0.0914681334584998,自然转化型
U00021593,0.09146773912426207,自然转化型
U00007628,0.09146218032277026,自然转化型
U00002243,0.09145754157451141,自然转化型
U00091534,0.09145288492556455,自然转化型
U00094055,0.09145256714994379,自然转化型
U00086313,0.09145256714994379,自然转化型
U00062858,0.09143703906001871,自然转化型
U00067350,0.09143703906001871,自然转化型
U00001421,0.09143315552384895,自然转化型
U00054842,0.09143293900261645,自然转化型
U00000176,0.09142688663022858,自然转化型
U00039971,0.09142460286029952,自然转化型
U00029185,0.09141565611151115,自然转化型
U00007490,0.0914012380874557,自然转化型
U00091537,0.09140116509532203,自然转化型
U00063011,0.09139169794451527,自然转化型
U00006940,0.09139045038165228,自然转化型
U00012072,0.09138877659870559,自然转化型
U00078439,0.09137425066663968,自然转化型
U00075368,0.09137193446692615,自然转化型
U00077206,0.09137112455699428,自然转化型
U00073367,0.0913694250317425,自然转化型
U00066387,0.09136312250475537,自然转化型
U00013260,0.09135721015324755,自然转化型
U00026269,0.0913463889254491,自然转化型
U00070325,0.09134548967195816,自然转化型
U00036660,0.09134459285614524,自然转化型
U00029012,0.09134155292293827,自然转化型
U00089859,0.09134129908961153,自然转化型
U00074458,0.09133982140191987,自然转化型
U00040227,0.091335912385625,自然转化型
U00087007,0.091335912385625,自然转化型
U00066269,0.09132936891131116,自然转化型
U00000209,0.09131421262887468,自然转化型
U00063433,0.09130677498010464,自然转化型
U00090057,0.09130590377393041,自然转化型
U00075835,0.09130157234542707,自然转化型
U00087179,0.091285641377922,自然转化型
U00015445,0.091285641377922,自然转化型
U00069214,0.091285641377922,自然转化型
U00043395,0.091285641377922,自然转化型
U00018652,0.091285641377922,自然转化型
U00069444,0.0912805487681777,自然转化型
U00062812,0.091275153236197,自然转化型
U00067067,0.09127236496112504,自然转化型
U00030788,0.09127077385399493,自然转化型
U00007095,0.09126976099637601,自然转化型
U00044567,0.09126088123423973,自然转化型
U00043540,0.09126088123423973,自然转化型
U00038807,0.09123863595433335,自然转化型
U00072778,0.09123085620905613,自然转化型
U00005108,0.09122717010264747,自然转化型
U00043878,0.0912249931607696,自然转化型
U00024776,0.0912249931607696,自然转化型
U00008861,0.09122430863499237,自然转化型
U00059416,0.09122249559853934,自然转化型
U00039057,0.09122249559853934,自然转化型
U00013852,0.09122140179131372,自然转化型
U00007064,0.09121898263458353,自然转化型
U00029212,0.09121551736680278,自然转化型
U00022217,0.0912085867407558,自然转化型
U00048395,0.09119443511014702,自然转化型
U00030077,0.09118989674355521,自然转化型
U00014312,0.09118834221482056,自然转化型
U00023795,0.09118405210893599,自然转化型
U00037402,0.09117814835122506,自然转化型
U00026169,0.09115466179704085,自然转化型
U00010858,0.09114454814722706,自然转化型
U00014881,0.09114427013466714,自然转化型
U00065403,0.09114427013466714,自然转化型
U00057597,0.0911425418233098,自然转化型
U00080420,0.09113347874008546,自然转化型
U00067900,0.09112596418418034,自然转化型
U00041373,0.09111682192349363,自然转化型
U00048731,0.09111462624363137,自然转化型
U00079147,0.09111282825581374,自然转化型
U00052763,0.09110269889816025,自然转化型
U00063418,0.09109843576834276,自然转化型
U00011335,0.09109604940953236,自然转化型
U00016850,0.09108720067607867,自然转化型
U00057978,0.09108452074904172,自然转化型
U00011287,0.0910825113756055,自然转化型
U00071496,0.09107590463291454,自然转化型
U00031803,0.0910732022010255,自然转化型
U00096586,0.09106010526883093,自然转化型
U00036194,0.09105508296887566,自然转化型
U00077319,0.09105387914562402,自然转化型
U00006496,0.09104959365721288,自然转化型
U00089438,0.09104903133479639,自然转化型
U00005530,0.09104903133479639,自然转化型
U00024640,0.09104903133479639,自然转化型
U00083028,0.09104671277349818,自然转化型
