用户ID,cluster_name
U00075440,中价值_清爽+保湿_中活跃中频高消费
U00075579,中价值_清爽+保湿_中活跃中频高消费
U00075636,中价值_清爽+保湿_中活跃中频高消费
U00075650,中价值_清爽+保湿_中活跃中频高消费
U00075673,中价值_清爽+保湿_中活跃中频高消费
U00075750,中价值_清爽+保湿_中活跃中频高消费
U00075774,中价值_清爽+保湿_中活跃中频高消费
U00075946,中价值_清爽+保湿_中活跃中频高消费
U00076028,中价值_清爽+保湿_中活跃中频高消费
U00076050,中价值_清爽+保湿_中活跃中频高消费
U00076092,中价值_清爽+保湿_中活跃中频高消费
U00076119,中价值_清爽+保湿_中活跃中频高消费
U00076135,中价值_清爽+保湿_中活跃中频高消费
U00076178,中价值_清爽+保湿_中活跃中频高消费
U00076232,中价值_清爽+保湿_中活跃中频高消费
U00076332,中价值_清爽+保湿_中活跃中频高消费
U00076385,中价值_清爽+保湿_中活跃中频高消费
U00076545,中价值_清爽+保湿_中活跃中频高消费
U00076552,中价值_清爽+保湿_中活跃中频高消费
U00076555,中价值_清爽+保湿_中活跃中频高消费
U00076635,中价值_清爽+保湿_中活跃中频高消费
U00076891,中价值_清爽+保湿_中活跃中频高消费
U00076898,中价值_清爽+保湿_中活跃中频高消费
U00077095,中价值_清爽+保湿_中活跃中频高消费
U00077174,中价值_清爽+保湿_中活跃中频高消费
U00077256,中价值_清爽+保湿_中活跃中频高消费
U00077397,中价值_清爽+保湿_中活跃中频高消费
U00077496,中价值_清爽+保湿_中活跃中频高消费
U00077546,中价值_清爽+保湿_中活跃中频高消费
U00077557,中价值_清爽+保湿_中活跃中频高消费
U00077614,中价值_清爽+保湿_中活跃中频高消费
U00077628,中价值_清爽+保湿_中活跃中频高消费
U00077652,中价值_清爽+保湿_中活跃中频高消费
U00077915,中价值_清爽+保湿_中活跃中频高消费
U00078052,中价值_清爽+保湿_中活跃中频高消费
U00078108,中价值_清爽+保湿_中活跃中频高消费
U00078132,中价值_清爽+保湿_中活跃中频高消费
U00078135,中价值_清爽+保湿_中活跃中频高消费
U00078181,中价值_清爽+保湿_中活跃中频高消费
U00078216,中价值_清爽+保湿_中活跃中频高消费
U00078278,中价值_清爽+保湿_中活跃中频高消费
U00078319,中价值_清爽+保湿_中活跃中频高消费
U00078446,中价值_清爽+保湿_中活跃中频高消费
U00078525,中价值_清爽+保湿_中活跃中频高消费
U00078535,中价值_清爽+保湿_中活跃中频高消费
U00078652,中价值_清爽+保湿_中活跃中频高消费
U00078812,中价值_清爽+保湿_中活跃中频高消费
U00079053,中价值_清爽+保湿_中活跃中频高消费
U00079128,中价值_清爽+保湿_中活跃中频高消费
U00079145,中价值_清爽+保湿_中活跃中频高消费
U00079282,中价值_清爽+保湿_中活跃中频高消费
U00079369,中价值_清爽+保湿_中活跃中频高消费
U00079511,中价值_清爽+保湿_中活跃中频高消费
U00079519,中价值_清爽+保湿_中活跃中频高消费
U00079575,中价值_清爽+保湿_中活跃中频高消费
U00079718,中价值_清爽+保湿_中活跃中频高消费
U00079755,中价值_清爽+保湿_中活跃中频高消费
U00079785,中价值_清爽+保湿_中活跃中频高消费
U00079906,中价值_清爽+保湿_中活跃中频高消费
U00079997,中价值_清爽+保湿_中活跃中频高消费
U00080005,中价值_清爽+保湿_中活跃中频高消费
U00080204,中价值_清爽+保湿_中活跃中频高消费
U00080263,中价值_清爽+保湿_中活跃中频高消费
U00080339,中价值_清爽+保湿_中活跃中频高消费
U00080348,中价值_清爽+保湿_中活跃中频高消费
U00080419,中价值_清爽+保湿_中活跃中频高消费
U00080536,中价值_清爽+保湿_中活跃中频高消费
U00080565,中价值_清爽+保湿_中活跃中频高消费
U00080669,中价值_清爽+保湿_中活跃中频高消费
U00080744,中价值_清爽+保湿_中活跃中频高消费
U00080789,中价值_清爽+保湿_中活跃中频高消费
U00080920,中价值_清爽+保湿_中活跃中频高消费
U00080922,中价值_清爽+保湿_中活跃中频高消费
U00081012,中价值_清爽+保湿_中活跃中频高消费
U00081041,中价值_清爽+保湿_中活跃中频高消费
U00081043,中价值_清爽+保湿_中活跃中频高消费
U00081096,中价值_清爽+保湿_中活跃中频高消费
U00081131,中价值_清爽+保湿_中活跃中频高消费
U00081223,中价值_清爽+保湿_中活跃中频高消费
U00081366,中价值_清爽+保湿_中活跃中频高消费
U00081494,中价值_清爽+保湿_中活跃中频高消费
U00081502,中价值_清爽+保湿_中活跃中频高消费
U00081658,中价值_清爽+保湿_中活跃中频高消费
U00081828,中价值_清爽+保湿_中活跃中频高消费
U00081854,中价值_清爽+保湿_中活跃中频高消费
U00081961,中价值_清爽+保湿_中活跃中频高消费
U00081975,中价值_清爽+保湿_中活跃中频高消费
U00082178,中价值_清爽+保湿_中活跃中频高消费
U00082419,中价值_清爽+保湿_中活跃中频高消费
U00082523,中价值_清爽+保湿_中活跃中频高消费
U00082582,中价值_清爽+保湿_中活跃中频高消费
U00082584,中价值_清爽+保湿_中活跃中频高消费
U00082651,中价值_清爽+保湿_中活跃中频高消费
U00082690,中价值_清爽+保湿_中活跃中频高消费
U00082731,中价值_清爽+保湿_中活跃中频高消费
U00082858,中价值_清爽+保湿_中活跃中频高消费
U00082963,中价值_清爽+保湿_中活跃中频高消费
U00083097,中价值_清爽+保湿_中活跃中频高消费
U00083182,中价值_清爽+保湿_中活跃中频高消费
U00083313,中价值_清爽+保湿_中活跃中频高消费
U00083338,中价值_清爽+保湿_中活跃中频高消费
U00083458,中价值_清爽+保湿_中活跃中频高消费
U00083467,中价值_清爽+保湿_中活跃中频高消费
U00083571,中价值_清爽+保湿_中活跃中频高消费
U00083657,中价值_清爽+保湿_中活跃中频高消费
U00083697,中价值_清爽+保湿_中活跃中频高消费
U00083768,中价值_清爽+保湿_中活跃中频高消费
U00083921,中价值_清爽+保湿_中活跃中频高消费
U00083957,中价值_清爽+保湿_中活跃中频高消费
U00084110,中价值_清爽+保湿_中活跃中频高消费
U00084170,中价值_清爽+保湿_中活跃中频高消费
U00084283,中价值_清爽+保湿_中活跃中频高消费
U00084328,中价值_清爽+保湿_中活跃中频高消费
U00084508,中价值_清爽+保湿_中活跃中频高消费
U00084517,中价值_清爽+保湿_中活跃中频高消费
U00084535,中价值_清爽+保湿_中活跃中频高消费
U00084679,中价值_清爽+保湿_中活跃中频高消费
U00084720,中价值_清爽+保湿_中活跃中频高消费
U00084756,中价值_清爽+保湿_中活跃中频高消费
U00084818,中价值_清爽+保湿_中活跃中频高消费
U00084835,中价值_清爽+保湿_中活跃中频高消费
U00084838,中价值_清爽+保湿_中活跃中频高消费
U00084851,中价值_清爽+保湿_中活跃中频高消费
U00085128,中价值_清爽+保湿_中活跃中频高消费
U00085147,中价值_清爽+保湿_中活跃中频高消费
U00085194,中价值_清爽+保湿_中活跃中频高消费
U00085200,中价值_清爽+保湿_中活跃中频高消费
U00085246,中价值_清爽+保湿_中活跃中频高消费
U00085251,中价值_清爽+保湿_中活跃中频高消费
U00085276,中价值_清爽+保湿_中活跃中频高消费
U00085286,中价值_清爽+保湿_中活跃中频高消费
U00085454,中价值_清爽+保湿_中活跃中频高消费
U00085543,中价值_清爽+保湿_中活跃中频高消费
U00085637,中价值_清爽+保湿_中活跃中频高消费
U00085734,中价值_清爽+保湿_中活跃中频高消费
U00085785,中价值_清爽+保湿_中活跃中频高消费
U00085817,中价值_清爽+保湿_中活跃中频高消费
U00085920,中价值_清爽+保湿_中活跃中频高消费
U00086123,中价值_清爽+保湿_中活跃中频高消费
U00086165,中价值_清爽+保湿_中活跃中频高消费
U00086230,中价值_清爽+保湿_中活跃中频高消费
U00086312,中价值_清爽+保湿_中活跃中频高消费
U00086323,中价值_清爽+保湿_中活跃中频高消费
U00086334,中价值_清爽+保湿_中活跃中频高消费
U00086456,中价值_清爽+保湿_中活跃中频高消费
U00086459,中价值_清爽+保湿_中活跃中频高消费
U00086483,中价值_清爽+保湿_中活跃中频高消费
U00086571,中价值_清爽+保湿_中活跃中频高消费
U00086776,中价值_清爽+保湿_中活跃中频高消费
U00086944,中价值_清爽+保湿_中活跃中频高消费
U00087119,中价值_清爽+保湿_中活跃中频高消费
U00087128,中价值_清爽+保湿_中活跃中频高消费
U00087253,中价值_清爽+保湿_中活跃中频高消费
U00087286,中价值_清爽+保湿_中活跃中频高消费
U00087386,中价值_清爽+保湿_中活跃中频高消费
U00087566,中价值_清爽+保湿_中活跃中频高消费
U00087605,中价值_清爽+保湿_中活跃中频高消费
U00087713,中价值_清爽+保湿_中活跃中频高消费
U00087808,中价值_清爽+保湿_中活跃中频高消费
U00087833,中价值_清爽+保湿_中活跃中频高消费
U00088026,中价值_清爽+保湿_中活跃中频高消费
U00088140,中价值_清爽+保湿_中活跃中频高消费
U00088166,中价值_清爽+保湿_中活跃中频高消费
U00088184,中价值_清爽+保湿_中活跃中频高消费
U00088248,中价值_清爽+保湿_中活跃中频高消费
U00088301,中价值_清爽+保湿_中活跃中频高消费
U00088309,中价值_清爽+保湿_中活跃中频高消费
U00088354,中价值_清爽+保湿_中活跃中频高消费
U00088383,中价值_清爽+保湿_中活跃中频高消费
U00088398,中价值_清爽+保湿_中活跃中频高消费
U00088468,中价值_清爽+保湿_中活跃中频高消费
U00088747,中价值_清爽+保湿_中活跃中频高消费
U00088767,中价值_清爽+保湿_中活跃中频高消费
U00088775,中价值_清爽+保湿_中活跃中频高消费
U00088794,中价值_清爽+保湿_中活跃中频高消费
U00088874,中价值_清爽+保湿_中活跃中频高消费
U00089059,中价值_清爽+保湿_中活跃中频高消费
U00089078,中价值_清爽+保湿_中活跃中频高消费
U00089163,中价值_清爽+保湿_中活跃中频高消费
U00089184,中价值_清爽+保湿_中活跃中频高消费
U00089188,中价值_清爽+保湿_中活跃中频高消费
U00089224,中价值_清爽+保湿_中活跃中频高消费
U00089256,中价值_清爽+保湿_中活跃中频高消费
U00089272,中价值_清爽+保湿_中活跃中频高消费
U00089528,中价值_清爽+保湿_中活跃中频高消费
U00089576,中价值_清爽+保湿_中活跃中频高消费
U00089916,中价值_清爽+保湿_中活跃中频高消费
U00089937,中价值_清爽+保湿_中活跃中频高消费
U00089977,中价值_清爽+保湿_中活跃中频高消费
U00090009,中价值_清爽+保湿_中活跃中频高消费
U00090149,中价值_清爽+保湿_中活跃中频高消费
U00090216,中价值_清爽+保湿_中活跃中频高消费
U00090263,中价值_清爽+保湿_中活跃中频高消费
U00090356,中价值_清爽+保湿_中活跃中频高消费
U00090389,中价值_清爽+保湿_中活跃中频高消费
U00090451,中价值_清爽+保湿_中活跃中频高消费
U00090478,中价值_清爽+保湿_中活跃中频高消费
U00090537,中价值_清爽+保湿_中活跃中频高消费
U00090540,中价值_清爽+保湿_中活跃中频高消费
U00090679,中价值_清爽+保湿_中活跃中频高消费
U00090700,中价值_清爽+保湿_中活跃中频高消费
U00090770,中价值_清爽+保湿_中活跃中频高消费
U00090861,中价值_清爽+保湿_中活跃中频高消费
U00090878,中价值_清爽+保湿_中活跃中频高消费
U00090916,中价值_清爽+保湿_中活跃中频高消费
U00091069,中价值_清爽+保湿_中活跃中频高消费
U00091140,中价值_清爽+保湿_中活跃中频高消费
U00091219,中价值_清爽+保湿_中活跃中频高消费
U00091232,中价值_清爽+保湿_中活跃中频高消费
U00091237,中价值_清爽+保湿_中活跃中频高消费
U00091393,中价值_清爽+保湿_中活跃中频高消费
U00091428,中价值_清爽+保湿_中活跃中频高消费
U00091508,中价值_清爽+保湿_中活跃中频高消费
U00091761,中价值_清爽+保湿_中活跃中频高消费
U00091858,中价值_清爽+保湿_中活跃中频高消费
U00092042,中价值_清爽+保湿_中活跃中频高消费
U00092150,中价值_清爽+保湿_中活跃中频高消费
U00092168,中价值_清爽+保湿_中活跃中频高消费
U00092170,中价值_清爽+保湿_中活跃中频高消费
U00092441,中价值_清爽+保湿_中活跃中频高消费
U00092581,中价值_清爽+保湿_中活跃中频高消费
U00092604,中价值_清爽+保湿_中活跃中频高消费
U00092615,中价值_清爽+保湿_中活跃中频高消费
U00092695,中价值_清爽+保湿_中活跃中频高消费
U00092739,中价值_清爽+保湿_中活跃中频高消费
U00092769,中价值_清爽+保湿_中活跃中频高消费
U00092851,中价值_清爽+保湿_中活跃中频高消费
U00092924,中价值_清爽+保湿_中活跃中频高消费
U00092969,中价值_清爽+保湿_中活跃中频高消费
U00092972,中价值_清爽+保湿_中活跃中频高消费
U00093111,中价值_清爽+保湿_中活跃中频高消费
U00093150,中价值_清爽+保湿_中活跃中频高消费
U00093376,中价值_清爽+保湿_中活跃中频高消费
U00093454,中价值_清爽+保湿_中活跃中频高消费
U00093518,中价值_清爽+保湿_中活跃中频高消费
U00093523,中价值_清爽+保湿_中活跃中频高消费
U00093601,中价值_清爽+保湿_中活跃中频高消费
U00093722,中价值_清爽+保湿_中活跃中频高消费
U00093758,中价值_清爽+保湿_中活跃中频高消费
U00094096,中价值_清爽+保湿_中活跃中频高消费
U00094220,中价值_清爽+保湿_中活跃中频高消费
U00094226,中价值_清爽+保湿_中活跃中频高消费
U00094337,中价值_清爽+保湿_中活跃中频高消费
U00094411,中价值_清爽+保湿_中活跃中频高消费
U00094446,中价值_清爽+保湿_中活跃中频高消费
U00094456,中价值_清爽+保湿_中活跃中频高消费
U00094533,中价值_清爽+保湿_中活跃中频高消费
U00094601,中价值_清爽+保湿_中活跃中频高消费
U00094615,中价值_清爽+保湿_中活跃中频高消费
U00094620,中价值_清爽+保湿_中活跃中频高消费
U00094630,中价值_清爽+保湿_中活跃中频高消费
U00094681,中价值_清爽+保湿_中活跃中频高消费
U00094730,中价值_清爽+保湿_中活跃中频高消费
U00094904,中价值_清爽+保湿_中活跃中频高消费
U00094912,中价值_清爽+保湿_中活跃中频高消费
U00094957,中价值_清爽+保湿_中活跃中频高消费
U00095059,中价值_清爽+保湿_中活跃中频高消费
U00095124,中价值_清爽+保湿_中活跃中频高消费
U00095138,中价值_清爽+保湿_中活跃中频高消费
U00095191,中价值_清爽+保湿_中活跃中频高消费
U00095206,中价值_清爽+保湿_中活跃中频高消费
U00095309,中价值_清爽+保湿_中活跃中频高消费
U00095370,中价值_清爽+保湿_中活跃中频高消费
U00095407,中价值_清爽+保湿_中活跃中频高消费
U00095484,中价值_清爽+保湿_中活跃中频高消费
U00095550,中价值_清爽+保湿_中活跃中频高消费
U00095669,中价值_清爽+保湿_中活跃中频高消费
U00095746,中价值_清爽+保湿_中活跃中频高消费
U00095761,中价值_清爽+保湿_中活跃中频高消费
U00095901,中价值_清爽+保湿_中活跃中频高消费
U00095951,中价值_清爽+保湿_中活跃中频高消费
U00096003,中价值_清爽+保湿_中活跃中频高消费
U00096083,中价值_清爽+保湿_中活跃中频高消费
U00096140,中价值_清爽+保湿_中活跃中频高消费
U00096221,中价值_清爽+保湿_中活跃中频高消费
U00096306,中价值_清爽+保湿_中活跃中频高消费
U00096393,中价值_清爽+保湿_中活跃中频高消费
U00096468,中价值_清爽+保湿_中活跃中频高消费
U00096518,中价值_清爽+保湿_中活跃中频高消费
U00096566,中价值_清爽+保湿_中活跃中频高消费
U00096581,中价值_清爽+保湿_中活跃中频高消费
U00096705,中价值_清爽+保湿_中活跃中频高消费
U00096773,中价值_清爽+保湿_中活跃中频高消费
U00096846,中价值_清爽+保湿_中活跃中频高消费
U00096898,中价值_清爽+保湿_中活跃中频高消费
U00096990,中价值_清爽+保湿_中活跃中频高消费
U00097006,中价值_清爽+保湿_中活跃中频高消费
U00097032,中价值_清爽+保湿_中活跃中频高消费
U00097059,中价值_清爽+保湿_中活跃中频高消费
U00097079,中价值_清爽+保湿_中活跃中频高消费
U00097239,中价值_清爽+保湿_中活跃中频高消费
U00097276,中价值_清爽+保湿_中活跃中频高消费
U00097297,中价值_清爽+保湿_中活跃中频高消费
U00097298,中价值_清爽+保湿_中活跃中频高消费
U00097305,中价值_清爽+保湿_中活跃中频高消费
U00097335,中价值_清爽+保湿_中活跃中频高消费
U00097595,中价值_清爽+保湿_中活跃中频高消费
U00097687,中价值_清爽+保湿_中活跃中频高消费
U00097734,中价值_清爽+保湿_中活跃中频高消费
U00097761,中价值_清爽+保湿_中活跃中频高消费
U00097864,中价值_清爽+保湿_中活跃中频高消费
U00097920,中价值_清爽+保湿_中活跃中频高消费
U00098020,中价值_清爽+保湿_中活跃中频高消费
U00098103,中价值_清爽+保湿_中活跃中频高消费
U00098177,中价值_清爽+保湿_中活跃中频高消费
U00098219,中价值_清爽+保湿_中活跃中频高消费
U00098235,中价值_清爽+保湿_中活跃中频高消费
U00098245,中价值_清爽+保湿_中活跃中频高消费
U00098333,中价值_清爽+保湿_中活跃中频高消费
U00098369,中价值_清爽+保湿_中活跃中频高消费
U00098441,中价值_清爽+保湿_中活跃中频高消费
U00098513,中价值_清爽+保湿_中活跃中频高消费
U00098553,中价值_清爽+保湿_中活跃中频高消费
U00098589,中价值_清爽+保湿_中活跃中频高消费
U00098627,中价值_清爽+保湿_中活跃中频高消费
U00098651,中价值_清爽+保湿_中活跃中频高消费
U00098657,中价值_清爽+保湿_中活跃中频高消费
U00098707,中价值_清爽+保湿_中活跃中频高消费
U00098735,中价值_清爽+保湿_中活跃中频高消费
U00098744,中价值_清爽+保湿_中活跃中频高消费
U00098806,中价值_清爽+保湿_中活跃中频高消费
U00098924,中价值_清爽+保湿_中活跃中频高消费
U00098943,中价值_清爽+保湿_中活跃中频高消费
U00099080,中价值_清爽+保湿_中活跃中频高消费
U00099187,中价值_清爽+保湿_中活跃中频高消费
U00099197,中价值_清爽+保湿_中活跃中频高消费
U00099571,中价值_清爽+保湿_中活跃中频高消费
U00099576,中价值_清爽+保湿_中活跃中频高消费
U00099620,中价值_清爽+保湿_中活跃中频高消费
U00099711,中价值_清爽+保湿_中活跃中频高消费
U00099786,中价值_清爽+保湿_中活跃中频高消费
U00099893,中价值_清爽+保湿_中活跃中频高消费
U00099904,中价值_清爽+保湿_中活跃中频高消费
U00099923,中价值_清爽+保湿_中活跃中频高消费
